country,energy type,year,emission,per capita emission
Dominican Republic,Petroleum and other liquids (MMtonnes CO2),2023,19.872,0.007126096
Ecuador,Petroleum and other liquids (MMtonnes CO2),2023,37.711,0.007126096
Egypt,Petroleum and other liquids (MMtonnes CO2),2023,114.507,0.007126096
El Salvador,Petroleum and other liquids (MMtonnes CO2),2023,7.745,0.007126096
Equatorial Guinea,Petroleum and other liquids (MMtonnes CO2),2023,0.896,0.007126096
Eritrea,Petroleum and other liquids (MMtonnes CO2),2023,0.733,0.007126096
Estonia,Petroleum and other liquids (MMtonnes CO2),2023,3.97717,0.007126096
Eswatini,Petroleum and other liquids (MMtonnes CO2),2023,0.916,0.007126096
Ethiopia,Petroleum and other liquids (MMtonnes CO2),2023,15.092,0.007126096
Falkland Islands,Petroleum and other liquids (MMtonnes CO2),2023,0.036,0.007126096
Faroe Islands,Petroleum and other liquids (MMtonnes CO2),2023,0.742,0.007126096
Fiji,Petroleum and other liquids (MMtonnes CO2),2023,1.432,0.007126096
Finland,Petroleum and other liquids (MMtonnes CO2),2023,23.0693,0.007126096
France,Petroleum and other liquids (MMtonnes CO2),2023,209.39993,0.007126096
French Polynesia,Petroleum and other liquids (MMtonnes CO2),2023,1.01,0.007126096
Gabon,Petroleum and other liquids (MMtonnes CO2),2023,2.005,0.007126096
"Gambia, The",Petroleum and other liquids (MMtonnes CO2),2023,0.537,0.007126096
Georgia,Petroleum and other liquids (MMtonnes CO2),2023,4.469,0.007126096
Germany,Petroleum and other liquids (MMtonnes CO2),2023,277.68808,0.007126096
Ghana,Petroleum and other liquids (MMtonnes CO2),2023,13.349,0.007126096
Gibraltar,Petroleum and other liquids (MMtonnes CO2),2023,15.458,0.007126096
Greece,Petroleum and other liquids (MMtonnes CO2),2023,44.64921,0.007126096
Greenland,Petroleum and other liquids (MMtonnes CO2),2023,0.527,0.007126096
Grenada,Petroleum and other liquids (MMtonnes CO2),2023,0.348,0.007126096
Guam,Petroleum and other liquids (MMtonnes CO2),2023,1.819,0.007126096
Guatemala,Petroleum and other liquids (MMtonnes CO2),2023,16.232,0.007126096
Guinea,Petroleum and other liquids (MMtonnes CO2),2023,4.504,0.007126096
Guinea-Bissau,Petroleum and other liquids (MMtonnes CO2),2023,0.366,0.007126096
Guyana,Petroleum and other liquids (MMtonnes CO2),2023,2.635,0.007126096
Haiti,Petroleum and other liquids (MMtonnes CO2),2023,2.848,0.007126096
Honduras,Petroleum and other liquids (MMtonnes CO2),2023,10.21,0.007126096
Hong Kong,Petroleum and other liquids (MMtonnes CO2),2023,35.453,0.007126096
Hungary,Petroleum and other liquids (MMtonnes CO2),2023,20.8872,0.007126096
Iceland,Petroleum and other liquids (MMtonnes CO2),2023,2.72488,0.007126096
India,Petroleum and other liquids (MMtonnes CO2),2023,642.9088921,0.007126096
Indonesia,Petroleum and other liquids (MMtonnes CO2),2023,223.352,0.007126096
Iran,Petroleum and other liquids (MMtonnes CO2),2023,316.922,0.007126096
Iraq,Petroleum and other liquids (MMtonnes CO2),2023,152.931,0.007126096
Ireland,Petroleum and other liquids (MMtonnes CO2),2023,22.63464,0.007126096
Israel,Petroleum and other liquids (MMtonnes CO2),2023,28.79294,0.007126096
Italy,Petroleum and other liquids (MMtonnes CO2),2023,162.68836,0.007126096
Jamaica,Petroleum and other liquids (MMtonnes CO2),2023,6.04,0.007126096
Japan,Petroleum and other liquids (MMtonnes CO2),2023,403.04243,0.007126096
Jordan,Petroleum and other liquids (MMtonnes CO2),2023,13.264,0.007126096
Kazakhstan,Petroleum and other liquids (MMtonnes CO2),2023,50.3868515,0.007126096
Kenya,Petroleum and other liquids (MMtonnes CO2),2023,15.707117,0.007126096
Kiribati,Petroleum and other liquids (MMtonnes CO2),2023,0.081,0.007126096
Kosovo,Petroleum and other liquids (MMtonnes CO2),2023,2.438864,0.007126096
Kuwait,Petroleum and other liquids (MMtonnes CO2),2023,48.723,0.007126096
Kyrgyzstan,Petroleum and other liquids (MMtonnes CO2),2023,4.234,0.007126096
Laos,Petroleum and other liquids (MMtonnes CO2),2023,3.76,0.007126096
Latvia,Petroleum and other liquids (MMtonnes CO2),2023,4.86052,0.007126096
Lebanon,Petroleum and other liquids (MMtonnes CO2),2023,17.109,0.007126096
Lesotho,Petroleum and other liquids (MMtonnes CO2),2023,0.973,0.007126096
Liberia,Petroleum and other liquids (MMtonnes CO2),2023,0.671,0.007126096
Libya,Petroleum and other liquids (MMtonnes CO2),2023,29.542,0.007126096
Lithuania,Petroleum and other liquids (MMtonnes CO2),2023,9.61039,0.007126096
Luxembourg,Petroleum and other liquids (MMtonnes CO2),2023,7.4963,0.007126096
Macau,Petroleum and other liquids (MMtonnes CO2),2023,1.358,0.007126096
Madagascar,Petroleum and other liquids (MMtonnes CO2),2023,2.879,0.007126096
Malawi,Petroleum and other liquids (MMtonnes CO2),2023,2.2,0.007126096
Malaysia,Petroleum and other liquids (MMtonnes CO2),2023,90.273,0.007126096
Maldives,Petroleum and other liquids (MMtonnes CO2),2023,1.908,0.007126096
Mali,Petroleum and other liquids (MMtonnes CO2),2023,6.858,0.007126096
Malta,Petroleum and other liquids (MMtonnes CO2),2023,8.1130873,0.007126096
Mauritania,Petroleum and other liquids (MMtonnes CO2),2023,4.86,0.007126096
Mauritius,Petroleum and other liquids (MMtonnes CO2),2023,4.056,0.007126096
Mexico,Petroleum and other liquids (MMtonnes CO2),2023,228.27892,0.007126096
Micronesia,Petroleum and other liquids (MMtonnes CO2),2023,0.121,0.007126096
Moldova,Petroleum and other liquids (MMtonnes CO2),2023,3.087,0.007126096
Mongolia,Petroleum and other liquids (MMtonnes CO2),2023,5.714,0.007126096
Montenegro,Petroleum and other liquids (MMtonnes CO2),2023,1.265348,0.007126096
Montserrat,Petroleum and other liquids (MMtonnes CO2),2023,0.024,0.007126096
Morocco,Petroleum and other liquids (MMtonnes CO2),2023,39.32901,0.007126096
Mozambique,Petroleum and other liquids (MMtonnes CO2),2023,6.244,0.007126096
Namibia,Petroleum and other liquids (MMtonnes CO2),2023,3.412,0.007126096
Nauru,Petroleum and other liquids (MMtonnes CO2),2023,0.086,0.007126096
Nepal,Petroleum and other liquids (MMtonnes CO2),2023,9.332,0.007126096
Netherlands,Petroleum and other liquids (MMtonnes CO2),2023,112.03664,0.007126096
Netherlands Antilles,Petroleum and other liquids (MMtonnes CO2),2023,7.539,0.007126096
New Caledonia,Petroleum and other liquids (MMtonnes CO2),2023,2.575,0.007126096
New Zealand,Petroleum and other liquids (MMtonnes CO2),2023,21.83633,0.007126096
Nicaragua,Petroleum and other liquids (MMtonnes CO2),2023,3.806,0.007126096
Niger,Petroleum and other liquids (MMtonnes CO2),2023,2.457,0.007126096
Nigeria,Petroleum and other liquids (MMtonnes CO2),2023,72.425,0.007126096
Niue,Petroleum and other liquids (MMtonnes CO2),2023,0.009,0.007126096
North Korea,Petroleum and other liquids (MMtonnes CO2),2023,2.759,0.007126096
North Macedonia,Petroleum and other liquids (MMtonnes CO2),2023,3.6818197,0.007126096
Norway,Petroleum and other liquids (MMtonnes CO2),2023,25.57648,0.007126096
Oman,Petroleum and other liquids (MMtonnes CO2),2023,28.611,0.007126096
Pakistan,Petroleum and other liquids (MMtonnes CO2),2023,93.713,0.007126096
Palestinian Territories,Petroleum and other liquids (MMtonnes CO2),2023,3.913,0.007126096
Panama,Petroleum and other liquids (MMtonnes CO2),2023,20.389,0.007126096
Papua New Guinea,Petroleum and other liquids (MMtonnes CO2),2023,4.467,0.007126096
Paraguay,Petroleum and other liquids (MMtonnes CO2),2023,7.507,0.007126096
Peru,Petroleum and other liquids (MMtonnes CO2),2023,34.863,0.007126096
Philippines,Petroleum and other liquids (MMtonnes CO2),2023,61.597,0.007126096
Poland,Petroleum and other liquids (MMtonnes CO2),2023,95.09483,0.007126096
Portugal,Petroleum and other liquids (MMtonnes CO2),2023,29.52525,0.007126096
Puerto Rico,Petroleum and other liquids (MMtonnes CO2),2023,11.80094,0.007126096
Qatar,Petroleum and other liquids (MMtonnes CO2),2023,27.781,0.007126096
Romania,Petroleum and other liquids (MMtonnes CO2),2023,30.902055,0.007126096
Russia,Petroleum and other liquids (MMtonnes CO2),2023,453.103,0.007126096
Rwanda,Petroleum and other liquids (MMtonnes CO2),2023,1.295,0.007126096
Saint Helena,Petroleum and other liquids (MMtonnes CO2),2023,0.012,0.007126096
Saint Kitts and Nevis,Petroleum and other liquids (MMtonnes CO2),2023,0.269,0.007126096
Saint Lucia,Petroleum and other liquids (MMtonnes CO2),2023,0.605,0.007126096
Saint Pierre and Miquelon,Petroleum and other liquids (MMtonnes CO2),2023,0.057,0.007126096
Saint Vincent/Grenadines,Petroleum and other liquids (MMtonnes CO2),2023,0.249,0.007126096
Samoa,Petroleum and other liquids (MMtonnes CO2),2023,0.335,0.007126096
Sao Tome and Principe,Petroleum and other liquids (MMtonnes CO2),2023,0.146,0.007126096
Saudi Arabia,Petroleum and other liquids (MMtonnes CO2),2023,418.326,0.007126096
Senegal,Petroleum and other liquids (MMtonnes CO2),2023,9.859,0.007126096
Serbia,Petroleum and other liquids (MMtonnes CO2),2023,11.664692,0.007126096
Seychelles,Petroleum and other liquids (MMtonnes CO2),2023,0.893,0.007126096
Sierra Leone,Petroleum and other liquids (MMtonnes CO2),2023,1.342,0.007126096
Singapore,Petroleum and other liquids (MMtonnes CO2),2023,210.859,0.007126096
Slovakia,Petroleum and other liquids (MMtonnes CO2),2023,12.11237,0.007126096
Slovenia,Petroleum and other liquids (MMtonnes CO2),2023,6.52147,0.007126096
Solomon Islands,Petroleum and other liquids (MMtonnes CO2),2023,0.318,0.007126096
Somalia,Petroleum and other liquids (MMtonnes CO2),2023,0.838,0.007126096
South Africa,Petroleum and other liquids (MMtonnes CO2),2023,73.913,0.007126096
South Korea,Petroleum and other liquids (MMtonnes CO2),2023,248.59884,0.007126096
South Sudan,Petroleum and other liquids (MMtonnes CO2),2023,1.725,0.007126096
Spain,Petroleum and other liquids (MMtonnes CO2),2023,182.32746,0.007126096
Sri Lanka,Petroleum and other liquids (MMtonnes CO2),2023,14.003,0.007126096
Sudan,Petroleum and other liquids (MMtonnes CO2),2023,18.242,0.007126096
Suriname,Petroleum and other liquids (MMtonnes CO2),2023,2.507,0.007126096
Sweden,Petroleum and other liquids (MMtonnes CO2),2023,36.76797,0.007126096
Switzerland,Petroleum and other liquids (MMtonnes CO2),2023,27.52803,0.007126096
Syria,Petroleum and other liquids (MMtonnes CO2),2023,14.79,0.007126096
Taiwan,Petroleum and other liquids (MMtonnes CO2),2023,92.014,0.007126096
Tajikistan,Petroleum and other liquids (MMtonnes CO2),2023,3.855,0.007126096
Tanzania,Petroleum and other liquids (MMtonnes CO2),2023,12.066,0.007126096
Thailand,Petroleum and other liquids (MMtonnes CO2),2023,160.931,0.007126096
The Bahamas,Petroleum and other liquids (MMtonnes CO2),2023,2.9658079,0.007126096
Timor-Leste,Petroleum and other liquids (MMtonnes CO2),2023,0.66,0.007126096
Togo,Petroleum and other liquids (MMtonnes CO2),2023,1.941,0.007126096
Tonga,Petroleum and other liquids (MMtonnes CO2),2023,0.174,0.007126096
Trinidad and Tobago,Petroleum and other liquids (MMtonnes CO2),2023,3.634,0.007126096
Tunisia,Petroleum and other liquids (MMtonnes CO2),2023,14.249,0.007126096
Turkiye,Petroleum and other liquids (MMtonnes CO2),2023,147.21064,0.007126096
Turkmenistan,Petroleum and other liquids (MMtonnes CO2),2023,18.062,0.007126096
Turks and Caicos Islands,Petroleum and other liquids (MMtonnes CO2),2023,0.447,0.007126096
U.S. Pacific Islands,Petroleum and other liquids (MMtonnes CO2),2023,0.294,0.007126096
U.S. Virgin Islands,Petroleum and other liquids (MMtonnes CO2),2023,2.37759,0.007126096
Uganda,Petroleum and other liquids (MMtonnes CO2),2023,6.354,0.007126096
Ukraine,Petroleum and other liquids (MMtonnes CO2),2023,24.488,0.007126096
United Arab Emirates,Petroleum and other liquids (MMtonnes CO2),2023,126.038,0.007126096
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2023,197.13333,0.007126096
United States,Petroleum and other liquids (MMtonnes CO2),2023,2258.33155,0.007126096
Uruguay,Petroleum and other liquids (MMtonnes CO2),2023,6.681,0.007126096
Uzbekistan,Petroleum and other liquids (MMtonnes CO2),2023,13.437,0.007126096
Vanuatu,Petroleum and other liquids (MMtonnes CO2),2023,0.292,0.007126096
Venezuela,Petroleum and other liquids (MMtonnes CO2),2023,27.928,0.007126096
Vietnam,Petroleum and other liquids (MMtonnes CO2),2023,72.383,0.007126096
Wake Island,Petroleum and other liquids (MMtonnes CO2),2023,1.214,0.007126096
Western Sahara,Petroleum and other liquids (MMtonnes CO2),2023,0.281,0.007126096
Yemen,Petroleum and other liquids (MMtonnes CO2),2023,8.08,0.007126096
Zambia,Petroleum and other liquids (MMtonnes CO2),2023,5.042,0.007126096
Zimbabwe,Petroleum and other liquids (MMtonnes CO2),2023,4.949,0.007126096
Afghanistan,Petroleum and other liquids (MMtonnes CO2),2021,6.682375,0.007126096
Albania,Petroleum and other liquids (MMtonnes CO2),2021,3.2568416,0.007126096
Algeria,Petroleum and other liquids (MMtonnes CO2),2021,53.576496,0.007126096
American Samoa,Petroleum and other liquids (MMtonnes CO2),2021,0.386,0.007126096
Angola,Petroleum and other liquids (MMtonnes CO2),2021,14.5934494,0.007126096
Antarctica,Petroleum and other liquids (MMtonnes CO2),2021,0.012,0.007126096
Antigua and Barbuda,Petroleum and other liquids (MMtonnes CO2),2021,0.7332989,0.007126096
Argentina,Petroleum and other liquids (MMtonnes CO2),2021,98.1004283,0.007126096
Armenia,Petroleum and other liquids (MMtonnes CO2),2021,1.7237158,0.007126096
Aruba,Petroleum and other liquids (MMtonnes CO2),2021,1.155,0.007126096
Australia,Petroleum and other liquids (MMtonnes CO2),2021,136.86689,0.007126096
Austria,Petroleum and other liquids (MMtonnes CO2),2021,33.3446,0.007126096
Azerbaijan,Petroleum and other liquids (MMtonnes CO2),2021,12.41919,0.007126096
Bahrain,Petroleum and other liquids (MMtonnes CO2),2021,7.528764,0.007126096
Bangladesh,Petroleum and other liquids (MMtonnes CO2),2021,33.0411616,0.007126096
Barbados,Petroleum and other liquids (MMtonnes CO2),2021,1.257,0.007126096
Belarus,Petroleum and other liquids (MMtonnes CO2),2021,16.1429227,0.007126096
Belgium,Petroleum and other liquids (MMtonnes CO2),2021,79.0425,0.007126096
Belize,Petroleum and other liquids (MMtonnes CO2),2021,0.6601845,0.007126096
Benin,Petroleum and other liquids (MMtonnes CO2),2021,4.8478191,0.007126096
Bermuda,Petroleum and other liquids (MMtonnes CO2),2021,0.5750722,0.007126096
Bhutan,Petroleum and other liquids (MMtonnes CO2),2021,0.426,0.007126096
Bolivia,Petroleum and other liquids (MMtonnes CO2),2021,12.7505801,0.007126096
Bosnia and Herzegovina,Petroleum and other liquids (MMtonnes CO2),2021,4.900376,0.007126096
Botswana,Petroleum and other liquids (MMtonnes CO2),2021,2.8460139,0.007126096
Brazil,Petroleum and other liquids (MMtonnes CO2),2021,298.2167947,0.007126096
British Virgin Islands,Petroleum and other liquids (MMtonnes CO2),2021,0.188,0.007126096
Brunei,Petroleum and other liquids (MMtonnes CO2),2021,1.939581,0.007126096
Bulgaria,Petroleum and other liquids (MMtonnes CO2),2021,13.5753007,0.007126096
Burkina Faso,Petroleum and other liquids (MMtonnes CO2),2021,5.121,0.007126096
Burma,Petroleum and other liquids (MMtonnes CO2),2021,17.85007,0.007126096
Burundi,Petroleum and other liquids (MMtonnes CO2),2021,0.755,0.007126096
Cabo Verde,Petroleum and other liquids (MMtonnes CO2),2021,0.662,0.007126096
Cambodia,Petroleum and other liquids (MMtonnes CO2),2021,9.475,0.007126096
Cameroon,Petroleum and other liquids (MMtonnes CO2),2021,5.137755,0.007126096
Canada,Petroleum and other liquids (MMtonnes CO2),2021,271.64219,0.007126096
Cayman Islands,Petroleum and other liquids (MMtonnes CO2),2021,0.676,0.007126096
Central African Republic,Petroleum and other liquids (MMtonnes CO2),2021,0.308117,0.007126096
Chad,Petroleum and other liquids (MMtonnes CO2),2021,1.9974808,0.007126096
Chile,Petroleum and other liquids (MMtonnes CO2),2021,49.90592,0.007126096
China,Petroleum and other liquids (MMtonnes CO2),2021,1742.473507,0.007126096
Colombia,Petroleum and other liquids (MMtonnes CO2),2021,49.857,0.007126096
Comoros,Petroleum and other liquids (MMtonnes CO2),2021,0.3935457,0.007126096
Congo-Brazzaville,Petroleum and other liquids (MMtonnes CO2),2021,1.6022991,0.007126096
Congo-Kinshasa,Petroleum and other liquids (MMtonnes CO2),2021,3.693,0.007126096
Cook Islands,Petroleum and other liquids (MMtonnes CO2),2021,0.081,0.007126096
Costa Rica,Petroleum and other liquids (MMtonnes CO2),2021,7.56639,0.007126096
Cote d'Ivoire,Petroleum and other liquids (MMtonnes CO2),2021,9.0019515,0.007126096
Croatia,Petroleum and other liquids (MMtonnes CO2),2021,9.0206784,0.007126096
Cuba,Petroleum and other liquids (MMtonnes CO2),2021,15.950775,0.007126096
Cyprus,Petroleum and other liquids (MMtonnes CO2),2021,6.265635,0.007126096
Czechia,Petroleum and other liquids (MMtonnes CO2),2021,24.57805,0.007126096
Denmark,Petroleum and other liquids (MMtonnes CO2),2021,20.74044,0.007126096
Djibouti,Petroleum and other liquids (MMtonnes CO2),2021,0.6194936,0.007126096
Dominica,Petroleum and other liquids (MMtonnes CO2),2021,0.167,0.007126096
Dominican Republic,Petroleum and other liquids (MMtonnes CO2),2021,18.249951,0.007126096
Ecuador,Petroleum and other liquids (MMtonnes CO2),2021,34.6002659,0.007126096
Egypt,Petroleum and other liquids (MMtonnes CO2),2021,107.3884023,0.007126096
El Salvador,Petroleum and other liquids (MMtonnes CO2),2021,7.6019951,0.007126096
Equatorial Guinea,Petroleum and other liquids (MMtonnes CO2),2021,0.815,0.007126096
Eritrea,Petroleum and other liquids (MMtonnes CO2),2021,0.644,0.007126096
Estonia,Petroleum and other liquids (MMtonnes CO2),2021,4.03018,0.007126096
Eswatini,Petroleum and other liquids (MMtonnes CO2),2021,0.8432989,0.007126096
Ethiopia,Petroleum and other liquids (MMtonnes CO2),2021,13.4035705,0.007126096
Falkland Islands,Petroleum and other liquids (MMtonnes CO2),2021,0.0376109,0.007126096
Faroe Islands,Petroleum and other liquids (MMtonnes CO2),2021,0.809,0.007126096
Fiji,Petroleum and other liquids (MMtonnes CO2),2021,1.1795619,0.007126096
Finland,Petroleum and other liquids (MMtonnes CO2),2021,24.33385,0.007126096
France,Petroleum and other liquids (MMtonnes CO2),2021,201.44972,0.007126096
French Polynesia,Petroleum and other liquids (MMtonnes CO2),2021,0.5742961,0.007126096
Gabon,Petroleum and other liquids (MMtonnes CO2),2021,2.2522173,0.007126096
"Gambia, The",Petroleum and other liquids (MMtonnes CO2),2021,0.508,0.007126096
